# wavelength_angstroms eazyspectemp00 eazyspectemp01 eazyspectemp02 eazyspectemp03 eazyspectemp04 eazyspectemp05 eazyspectemp06 eazyspectemp07 eazyspectemp08 eazyspectemp09 eazyspectemp10 eazyspectemp11 eazyspectemp12
865.0 2.24414e-05 1.976493e-06 1.320957e-06 5.180112e-07 4.500102e-08 4.705275e-07 2.279752e-06 4.995952e-09 4.702102e-07 7.851025e-07 2.145518e-09 4.089162e-09 3.345617e-10
875.0 2.210387e-05 1.897526e-06 1.311776e-06 4.971599e-07 4.580239e-08 4.508636e-07 2.196775e-06 4.986326e-09 4.76446e-07 8.183357e-07 2.101103e-09 4.567644e-09 3.759891e-10
885.0 2.423014e-05 2.279871e-06 1.45628e-06 5.036005e-07 5.644244e-08 4.672034e-07 2.189431e-06 5.444274e-09 4.747171e-07 8.143882e-07 2.160317e-09 4.968322e-09 4.099495e-10
895.0 2.494636e-05 2.419076e-06 1.514249e-06 4.993196e-07 6.288931e-08 4.679164e-07 2.153077e-06 5.719556e-09 4.690417e-07 8.000985e-07 2.164185e-09 5.337774e-09 4.387179e-10
905.0 3.053691e-05 3.209967e-06 1.832187e-06 5.276536e-07 8.370789e-08 5.078738e-07 2.097864e-06 6.694803e-09 4.568822e-07 7.947281e-07 2.292613e-09 5.741062e-09 4.773992e-10
915.0 0.00698734 0.0007372918 0.0003113284 4.678183e-05 1.133516e-05 5.076534e-05 7.798085e-06 6.404881e-07 3.84966e-06 1.618228e-06 1.74504e-07 6.75131e-08 3.978869e-09
925.0 0.005896085 0.0006313481 0.0002670463 3.970668e-05 1.001001e-05 4.315243e-05 9.527195e-06 5.671724e-07 3.520308e-06 2.963677e-06 1.504035e-07 7.329965e-08 4.488264e-09
935.0 0.008785374 0.00100039 0.0004013863 6.12997e-05 1.607042e-05 6.74396e-05 1.421046e-05 8.868887e-07 5.425043e-06 4.830207e-06 2.288842e-07 1.208357e-07 7.210761e-09
945.0 0.009113819 0.001070229 0.0004281827 6.364708e-05 1.829875e-05 7.08641e-05 1.62063e-05 1.013071e-06 5.801583e-06 5.717392e-06 2.437995e-07 1.473694e-07 8.313247e-09
955.0 0.00870625 0.001049768 0.0004288881 6.110227e-05 2.008913e-05 6.820453e-05 1.649111e-05 1.132181e-06 5.742501e-06 5.934253e-06 2.433387e-07 1.692624e-07 8.732333e-09
965.0 0.008975719 0.001097894 0.0004524549 6.224475e-05 2.253802e-05 7.129744e-05 1.720273e-05 1.288625e-06 5.87369e-06 5.74939e-06 2.587225e-07 1.881717e-07 9.141886e-09
975.0 0.005234679 0.0005630088 0.0002445679 3.359945e-05 9.458813e-06 3.794962e-05 9.762761e-06 5.647282e-07 3.056631e-06 2.198252e-06 1.372976e-07 7.469781e-08 4.321359e-09
985.0 0.006175551 0.0006978016 0.0003390423 3.738032e-05 1.825665e-05 4.717e-05 1.402368e-05 1.140286e-06 3.889333e-06 3.577314e-06 1.934644e-07 1.584708e-07 6.583718e-09
995.0 0.008354232 0.001035721 0.0004613566 5.719795e-05 2.433827e-05 6.641575e-05 1.515873e-05 1.517919e-06 5.124428e-06 4.311991e-06 2.646086e-07 2.005143e-07 8.673103e-09
1005.0 0.008787785 0.001147347 0.0005053588 6.048191e-05 3.079836e-05 7.244904e-05 1.638182e-05 1.985865e-06 5.766037e-06 5.571072e-06 3.079085e-07 2.661743e-07 1.076675e-08
1015.0 0.008464334 0.001136854 0.0004696947 5.8965e-05 3.097965e-05 7.148826e-05 1.586645e-05 2.017358e-06 5.694395e-06 5.803573e-06 3.065576e-07 2.709952e-07 1.120794e-08
1025.0 0.006018259 0.0007842122 0.0003089019 4.311451e-05 1.807841e-05 4.925806e-05 1.096804e-05 1.151749e-06 4.050929e-06 4.353413e-06 1.993655e-07 1.638615e-07 8.296647e-09
1035.0 0.006615237 0.0008681282 0.0003621512 4.543669e-05 2.397987e-05 5.484324e-05 1.357627e-05 1.637389e-06 4.474127e-06 4.804789e-06 2.484612e-07 2.203926e-07 9.719964e-09
1045.0 0.009926431 0.001427844 0.0006037664 7.060267e-05 4.625898e-05 8.795917e-05 1.752745e-05 3.339484e-06 6.73169e-06 6.532748e-06 4.48059e-07 4.053175e-07 1.479669e-08
1055.0 0.009406735 0.001354236 0.0006167301 6.70728e-05 4.678732e-05 8.396477e-05 1.662958e-05 3.527331e-06 6.380822e-06 6.021576e-06 4.616115e-07 4.143183e-07 1.453149e-08
1065.0 0.00832267 0.001186138 0.0005607031 6.072772e-05 4.061381e-05 7.339017e-05 1.495857e-05 3.145984e-06 5.528552e-06 5.025261e-06 4.17391e-07 3.62017e-07 1.283776e-08
1075.0 0.008964467 0.001318872 0.0006308734 6.647163e-05 4.857156e-05 8.104886e-05 1.563854e-05 3.903402e-06 6.010817e-06 5.352326e-06 5.012298e-07 4.327665e-07 1.446894e-08
1085.0 0.007463238 0.001060693 0.0005387198 5.4291e-05 3.963903e-05 6.584265e-05 1.25493e-05 3.274334e-06 4.735868e-06 4.418243e-06 4.253093e-07 3.579924e-07 1.226728e-08
1095.0 0.008493675 0.001288459 0.0006235459 6.365456e-05 5.278701e-05 7.908812e-05 1.512945e-05 4.516665e-06 5.885304e-06 5.555066e-06 5.650006e-07 4.822083e-07 1.5788e-08
1105.0 0.007875322 0.001196538 0.0006148885 6.329717e-05 5.10835e-05 7.440565e-05 1.426036e-05 4.553611e-06 5.481202e-06 5.138592e-06 5.71518e-07 4.815031e-07 1.540786e-08
1115.0 0.007032858 0.00107697 0.0005788667 5.76478e-05 5.049647e-05 6.770314e-05 1.339408e-05 4.677839e-06 5.008653e-06 4.830329e-06 5.797452e-07 4.851677e-07 1.505746e-08
1125.0 0.006121791 0.0009406465 0.0005254956 5.121168e-05 4.539455e-05 5.966428e-05 1.196266e-05 4.365997e-06 4.305498e-06 3.99697e-06 5.450674e-07 4.466235e-07 1.333336e-08
1135.0 0.007923777 0.001278887 0.0006480221 6.658944e-05 6.126365e-05 7.927189e-05 1.407348e-05 5.947893e-06 5.639256e-06 5.027609e-06 7.459065e-07 5.888162e-07 1.741812e-08
1145.0 0.007338322 0.001184831 0.0005960845 6.051185e-05 5.746447e-05 7.337698e-05 1.314958e-05 5.698804e-06 5.246411e-06 4.714323e-06 7.221352e-07 5.582442e-07 1.672522e-08
1155.0 0.007219222 0.001183801 0.0005889134 5.749053e-05 6.031812e-05 7.375495e-05 1.299295e-05 6.168821e-06 5.052013e-06 4.550627e-06 7.830722e-07 5.926071e-07 1.701624e-08
1165.0 0.006989301 0.001164501 0.0005776169 5.447946e-05 6.278142e-05 7.304649e-05 1.276825e-05 6.628823e-06 4.990369e-06 4.402417e-06 8.438268e-07 6.257095e-07 1.733277e-08
1175.0 0.005062263 0.000824711 0.0004241279 3.80774e-05 4.562029e-05 5.268158e-05 9.878419e-06 4.997326e-06 3.533104e-06 2.717329e-06 6.453793e-07 4.637975e-07 1.209315e-08
1185.0 0.006516078 0.001135542 0.0005081168 4.770928e-05 6.660648e-05 7.05007e-05 1.207797e-05 7.314488e-06 4.881451e-06 4.243419e-06 9.390652e-07 6.563286e-07 1.781827e-08
1195.0 0.008197592 0.001280064 0.0005244554 5.493067e-05 5.855855e-05 7.748964e-05 1.290254e-05 5.996689e-06 5.257523e-06 3.997377e-06 8.153226e-07 5.311104e-07 1.67876e-08
1205.0 0.01591971 0.002192613 0.000886718 0.0001016924 6.193823e-05 0.0001323174 1.825825e-05 5.391924e-06 8.020135e-06 3.399344e-06 8.599817e-07 4.987969e-07 1.77458e-08
1215.0 0.02280341 0.003053601 0.001221075 0.0001439044 6.824598e-05 0.0001823858 2.200352e-05 5.028692e-06 1.06349e-05 3.454683e-06 9.126663e-07 4.841933e-07 1.996198e-08
1225.0 0.01699544 0.002435675 0.0009758146 0.0001089524 7.898313e-05 0.0001455394 1.942755e-05 7.397923e-06 8.823653e-06 4.162314e-06 1.136108e-06 6.517648e-07 2.191824e-08
1235.0 0.008368464 0.001439427 0.0005955443 5.813062e-05 8.312132e-05 8.812233e-05 1.303232e-05 9.73346e-06 5.680809e-06 4.083704e-06 1.341913e-06 8.060957e-07 2.133352e-08
1245.0 0.006728078 0.001244003 0.0005536648 4.961954e-05 8.391583e-05 7.869744e-05 1.186922e-05 1.045487e-05 5.149842e-06 4.185686e-06 1.443629e-06 8.76522e-07 2.232281e-08
1255.0 0.006519078 0.001228483 0.0005751372 5.151688e-05 8.479332e-05 7.759412e-05 1.159129e-05 1.077839e-05 5.017937e-06 3.924145e-06 1.508657e-06 8.930301e-07 2.22614e-08
1265.0 0.006156408 0.001149394 0.000534598 4.902152e-05 7.861413e-05 7.119086e-05 1.107584e-05 9.941767e-06 4.783624e-06 4.051823e-06 1.407418e-06 8.104234e-07 2.186717e-08
1275.0 0.006650095 0.001295128 0.0006566637 6.172066e-05 9.499857e-05 8.328582e-05 1.180572e-05 1.26565e-05 5.373662e-06 4.201483e-06 1.821285e-06 1.050623e-06 2.572932e-08
1285.0 0.006440627 0.001268486 0.0006852102 6.76848e-05 9.64092e-05 8.324713e-05 1.156639e-05 1.323611e-05 5.239458e-06 4.121656e-06 1.934714e-06 1.110799e-06 2.659734e-08
1295.0 0.005821657 0.001107534 0.0006266572 6.59289e-05 8.117632e-05 7.284001e-05 1.05354e-05 1.122541e-05 4.626558e-06 3.53227e-06 1.671622e-06 9.513815e-07 2.337561e-08
1305.0 0.005826808 0.001129823 0.0006114374 6.367367e-05 8.524981e-05 7.296174e-05 1.05672e-05 1.183791e-05 4.711356e-06 3.698187e-06 1.77235e-06 9.693433e-07 2.436857e-08
1315.0 0.006305026 0.001274465 0.0007112933 7.849142e-05 0.0001026645 8.424771e-05 1.128168e-05 1.473193e-05 5.282097e-06 4.05069e-06 2.234014e-06 1.210375e-06 2.888624e-08
1325.0 0.00595435 0.001207447 0.0006984134 8.089906e-05 9.923933e-05 8.086277e-05 1.086484e-05 1.453086e-05 5.061022e-06 3.844854e-06 2.2357e-06 1.202409e-06 2.857019e-08
1335.0 0.005570449 0.001126653 0.0006594588 7.832508e-05 9.340767e-05 7.512258e-05 1.033494e-05 1.376238e-05 4.808576e-06 3.741431e-06 2.141028e-06 1.129689e-06 2.768388e-08
1345.0 0.006088595 0.00126259 0.0007432481 9.199708e-05 0.0001068852 8.550277e-05 1.094705e-05 1.617205e-05 5.249803e-06 3.802974e-06 2.551739e-06 1.334878e-06 3.101571e-08
1355.0 0.005844779 0.001221394 0.0007192542 8.86189e-05 0.0001071285 8.31601e-05 1.074953e-05 1.641786e-05 5.176907e-06 3.799955e-06 2.615824e-06 1.341123e-06 3.147797e-08
1365.0 0.005477287 0.001142515 0.0006758069 8.517598e-05 0.0001014154 7.733914e-05 1.015688e-05 1.566684e-05 4.826232e-06 3.561988e-06 2.521619e-06 1.264537e-06 3.002599e-08
1375.0 0.005777192 0.00120918 0.0007186268 9.316886e-05 0.0001057863 8.268331e-05 1.047631e-05 1.659589e-05 5.049384e-06 3.488605e-06 2.710471e-06 1.356334e-06 3.149685e-08
1385.0 0.005304027 0.001129219 0.0007020569 8.938084e-05 0.0001082857 7.975686e-05 1.003848e-05 1.74339e-05 4.884586e-06 3.329263e-06 2.874222e-06 1.408257e-06 3.195971e-08
1395.0 0.005082906 0.001051813 0.0006841577 9.195615e-05 9.82134e-05 7.563295e-05 9.336921e-06 1.607646e-05 4.479318e-06 2.367555e-06 2.69509e-06 1.315656e-06 2.781771e-08
1405.0 0.006123568 0.001290974 0.000761609 0.0001024447 0.0001117494 8.833712e-05 1.046153e-05 1.804267e-05 5.187342e-06 2.632045e-06 3.048699e-06 1.4522e-06 3.116409e-08
1415.0 0.005344582 0.001148447 0.0006998421 9.490106e-05 0.0001080315 7.999391e-05 9.914793e-06 1.784139e-05 4.801448e-06 3.185255e-06 3.038609e-06 1.435301e-06 3.298618e-08
1425.0 0.005213481 0.001140064 0.0007081781 9.760499e-05 0.0001117561 8.075146e-05 9.778191e-06 1.882405e-05 4.820875e-06 3.090348e-06 3.242117e-06 1.514645e-06 3.413887e-08
1435.0 0.005310141 0.001167348 0.0007034922 9.448072e-05 0.0001152688 8.18637e-05 9.880916e-06 1.946237e-05 4.943251e-06 3.237501e-06 3.375596e-06 1.54217e-06 3.544786e-08
1442.0 0.005451547 0.001220474 0.0007419107 0.0001033911 0.0001224081 8.630478e-05 1.01176e-05 2.092688e-05 5.169315e-06 3.294967e-06 3.660145e-06 1.664648e-06 3.777005e-08
1447.0 0.005381508 0.00120923 0.0007509759 0.0001068806 0.0001229802 8.681227e-05 1.006506e-05 2.127303e-05 5.175656e-06 3.244073e-06 3.747943e-06 1.711778e-06 3.848121e-08
1455.0 0.005329591 0.001197869 0.0007446656 0.000108448 0.0001219993 8.595304e-05 9.949999e-06 2.123377e-05 5.117337e-06 3.170484e-06 3.769717e-06 1.705794e-06 3.844428e-08
1465.0 0.005212088 0.001161065 0.0007159561 0.0001017939 0.0001170803 8.26873e-05 9.619704e-06 2.045148e-05 4.880814e-06 2.953962e-06 3.661367e-06 1.630927e-06 3.684014e-08
1475.0 0.00521331 0.001175774 0.0007164199 0.0001025227 0.0001207183 8.334697e-05 9.65738e-06 2.120661e-05 4.961202e-06 3.05244e-06 3.824644e-06 1.671701e-06 3.821525e-08
1485.0 0.005273925 0.00119529 0.000731017 0.0001072073 0.0001221607 8.519785e-05 9.742522e-06 2.16987e-05 5.009945e-06 3.045405e-06 3.957172e-06 1.730175e-06 3.943086e-08
1495.0 0.005297965 0.001215226 0.0007468032 0.0001115429 0.0001263601 8.750423e-05 9.793373e-06 2.272675e-05 5.153153e-06 3.00542e-06 4.186987e-06 1.818045e-06 4.106827e-08
1505.0 0.005023122 0.001151783 0.000727799 0.0001124879 0.0001216278 8.394599e-05 9.41101e-06 2.217591e-05 4.920487e-06 2.794223e-06 4.12937e-06 1.786245e-06 4.011225e-08
1512.0 0.004654341 0.001044066 0.0006759202 0.0001049927 0.0001089463 7.624722e-05 8.803394e-06 1.99633e-05 4.463313e-06 2.512991e-06 3.742698e-06 1.618227e-06 3.654965e-08
1517.0 0.004655382 0.001061616 0.0006962752 0.0001080132 0.0001144242 7.887361e-05 8.920248e-06 2.127833e-05 4.611795e-06 2.600532e-06 4.012859e-06 1.732138e-06 3.887109e-08
1525.0 0.004666537 0.001068961 0.0006758085 0.0001054898 0.0001152325 7.80422e-05 8.874734e-06 2.131074e-05 4.539109e-06 2.651973e-06 4.028489e-06 1.701441e-06 3.879068e-08
1535.0 0.003876529 0.0008874463 0.0006000389 9.641225e-05 0.0001043604 6.703167e-05 7.802177e-06 1.976842e-05 3.943168e-06 2.269095e-06 3.771146e-06 1.561074e-06 3.530674e-08
1545.0 0.00316733 0.0007635039 0.0005908148 0.0001052749 0.0001013577 6.377425e-05 7.178156e-06 2.034296e-05 3.701537e-06 2.06576e-06 3.958048e-06 1.684475e-06 3.668661e-08
1555.0 0.004834909 0.001106414 0.0006870105 0.0001127682 0.0001137765 8.012082e-05 8.746054e-06 2.12578e-05 4.595356e-06 2.180072e-06 4.124129e-06 1.722125e-06 3.821518e-08
1565.0 0.004230132 0.0009940916 0.0006329742 0.000101537 0.0001138789 7.408857e-05 8.183436e-06 2.185403e-05 4.270311e-06 2.306542e-06 4.268745e-06 1.732061e-06 3.91004e-08
1575.0 0.004331818 0.001042904 0.0006651656 0.0001150545 0.0001227373 7.875164e-05 8.542014e-06 2.379045e-05 4.571705e-06 2.49456e-06 4.68732e-06 1.894345e-06 4.30661e-08
1585.0 0.004394398 0.001062852 0.0006877144 0.0001214989 0.000125655 8.156623e-05 8.66242e-06 2.46821e-05 4.670728e-06 2.493256e-06 4.913142e-06 1.995018e-06 4.502933e-08
1595.0 0.004580743 0.001116826 0.0007178999 0.0001307273 0.0001314919 8.590307e-05 8.987369e-06 2.594434e-05 4.931573e-06 2.519655e-06 5.206517e-06 2.110556e-06 4.755967e-08
1605.0 0.004318878 0.001071565 0.0006857397 0.0001218366 0.0001313838 8.264598e-05 8.566095e-06 2.616018e-05 4.780724e-06 2.520686e-06 5.279489e-06 2.092237e-06 4.758267e-08
1615.0 0.004474455 0.001115065 0.0007008332 0.0001233006 0.0001357328 8.527839e-05 8.689632e-06 2.707762e-05 4.892519e-06 2.478421e-06 5.497242e-06 2.149403e-06 4.868942e-08
1625.0 0.004170004 0.001043382 0.0006544849 0.00011202 0.0001297544 7.972839e-05 8.270539e-06 2.607347e-05 4.607027e-06 2.436814e-06 5.323191e-06 2.045882e-06 4.707581e-08
1635.0 0.004276448 0.001086607 0.0006802773 0.0001201615 0.0001376358 8.382451e-05 8.508364e-06 2.790563e-05 4.837036e-06 2.565919e-06 5.740874e-06 2.196492e-06 5.065185e-08
1645.0 0.004321443 0.001107101 0.0006940382 0.0001303222 0.0001406193 8.636137e-05 8.689444e-06 2.870043e-05 4.947856e-06 2.572307e-06 5.952282e-06 2.282041e-06 5.258395e-08
1655.0 0.00399403 0.001023779 0.0006308021 0.0001061403 0.0001329762 7.844492e-05 8.044082e-06 2.721969e-05 4.559628e-06 2.530886e-06 5.660916e-06 2.103042e-06 4.956525e-08
1665.0 0.00431822 0.001118768 0.0006971319 0.0001318703 0.0001451688 8.765707e-05 8.762558e-06 2.997552e-05 5.002939e-06 2.568436e-06 6.293999e-06 2.365642e-06 5.479044e-08
1672.0 0.003965009 0.001024229 0.0006227429 0.0001043634 0.0001355528 7.801909e-05 7.932008e-06 2.791725e-05 4.501749e-06 2.428843e-06 5.85025e-06 2.106114e-06 4.968775e-08
1677.0 0.0041785 0.001097956 0.000679499 0.000136777 0.0001449695 8.887072e-05 9.806146e-06 3.014617e-05 5.041229e-06 2.679677e-06 6.379821e-06 2.413799e-06 5.685171e-08
1685.0 0.004360986 0.001152758 0.0007154716 0.0001473334 0.0001509358 9.399093e-05 1.013531e-05 3.157913e-05 5.276431e-06 2.609472e-06 6.730259e-06 2.560705e-06 5.941811e-08
1695.0 0.004126949 0.00108788 0.0006751447 0.0001333198 0.0001436511 8.791238e-05 9.410035e-06 3.020937e-05 4.966428e-06 2.46985e-06 6.470479e-06 2.421794e-06 5.65544e-08
1705.0 0.003877241 0.001025806 0.0006454162 0.000130867 0.0001381207 8.410386e-05 9.339759e-06 2.927726e-05 4.758946e-06 2.421257e-06 6.310454e-06 2.35147e-06 5.548455e-08
1715.0 0.00349129 0.0009263529 0.0006106511 0.0001346277 0.0001297153 7.971171e-05 9.679891e-06 2.793545e-05 4.505569e-06 2.283662e-06 6.076049e-06 2.286241e-06 5.419145e-08
1725.0 0.00365306 0.0009714341 0.0006206773 0.0001352135 0.0001327201 8.224738e-05 1.012637e-05 2.843525e-05 4.626887e-06 2.272171e-06 6.207769e-06 2.324421e-06 5.515366e-08
1735.0 0.003978081 0.001068875 0.0006654381 0.0001466445 0.0001436958 9.023484e-05 1.123269e-05 3.071273e-05 5.039067e-06 2.36217e-06 6.736194e-06 2.524729e-06 5.968951e-08
1745.0 0.003730017 0.001006929 0.0006374913 0.0001413836 0.0001385505 8.622671e-05 1.076712e-05 2.997278e-05 4.84892e-06 2.304505e-06 6.620514e-06 2.471697e-06 5.8807e-08
1755.0 0.003864886 0.00105622 0.0006699869 0.0001536217 0.0001460656 9.250392e-05 1.198824e-05 3.18827e-05 5.199291e-06 2.338279e-06 7.096247e-06 2.678446e-06 6.335802e-08
1765.0 0.003696464 0.001008934 0.0006235052 0.0001325901 0.0001396442 8.486449e-05 1.039636e-05 3.028966e-05 4.808964e-06 2.296085e-06 6.742904e-06 2.460503e-06 5.917258e-08
1775.0 0.003607543 0.0009858808 0.0006358953 0.0001459069 0.0001383511 8.712497e-05 1.130347e-05 3.053979e-05 4.901537e-06 2.169089e-06 6.871196e-06 2.572933e-06 6.11704e-08
1785.0 0.00361652 0.001000668 0.000637282 0.0001448122 0.000142555 8.842493e-05 1.156206e-05 3.16059e-05 5.005233e-06 2.217715e-06 7.13951e-06 2.639241e-06 6.306502e-08
1795.0 0.003746306 0.001049894 0.0006686868 0.0001604368 0.0001498895 9.554557e-05 1.345868e-05 3.343945e-05 5.440146e-06 2.278609e-06 7.606319e-06 2.866239e-06 6.841087e-08
1805.0 0.003640309 0.001027934 0.0006543153 0.0001546354 0.0001496907 9.331545e-05 1.303954e-05 3.357892e-05 5.281547e-06 2.28258e-06 7.66505e-06 2.830775e-06 6.79834e-08
1815.0 0.003413635 0.0009517729 0.0006223869 0.0001526678 0.0001374817 8.859399e-05 1.306744e-05 3.102385e-05 4.960438e-06 2.0551e-06 7.130662e-06 2.682605e-06 6.427175e-08
1825.0 0.003359877 0.0009494182 0.0006142517 0.0001458789 0.0001406495 8.758262e-05 1.257913e-05 3.192348e-05 4.992608e-06 2.128735e-06 7.358387e-06 2.710997e-06 6.555516e-08
1835.0 0.00341019 0.0009598082 0.0006103128 0.000142828 0.0001392542 8.669565e-05 1.244586e-05 3.137499e-05 4.929654e-06 2.082063e-06 7.242481e-06 2.647359e-06 6.424807e-08
1845.0 0.003197574 0.0008925754 0.0005720874 0.0001299651 0.0001298049 7.95126e-05 1.064458e-05 2.931677e-05 4.469102e-06 1.886874e-06 6.788338e-06 2.448278e-06 5.925195e-08
1855.0 0.003147853 0.0008808984 0.0005736564 0.0001379797 0.0001282178 8.101577e-05 1.209565e-05 2.91072e-05 4.67145e-06 1.938697e-06 6.781949e-06 2.508821e-06 6.144671e-08
1865.0 0.003158429 0.0008907243 0.0005787468 0.0001435634 0.000130558 8.398611e-05 1.372662e-05 2.97595e-05 4.90993e-06 1.981107e-06 6.961074e-06 2.605068e-06 6.420844e-08
1875.0 0.00318877 0.0009217348 0.0005966287 0.0001440059 0.0001404029 8.695064e-05 1.335073e-05 3.243525e-05 5.075895e-06 2.043385e-06 7.618903e-06 2.780331e-06 6.815445e-08
1885.0 0.002954375 0.0008396431 0.0005632071 0.0001425122 0.0001263011 8.13681e-05 1.324354e-05 2.932244e-05 4.774824e-06 1.854603e-06 6.92834e-06 2.596463e-06 6.380974e-08
1895.0 0.002923395 0.0008217775 0.000555196 0.0001455296 0.0001221057 8.103941e-05 1.422964e-05 2.830894e-05 4.853633e-06 1.772205e-06 6.712494e-06 2.568406e-06 6.33333e-08
1905.0 0.003136021 0.0008839754 0.0005742909 0.0001406403 0.0001327334 8.413175e-05 1.394393e-05 3.064556e-05 5.001587e-06 1.897937e-06 7.250276e-06 2.676812e-06 6.617402e-08
1915.0 0.002975694 0.0008382139 0.0005586673 0.0001450489 0.0001254224 8.241816e-05 1.446321e-05 2.911315e-05 4.933733e-06 1.80686e-06 6.926708e-06 2.62644e-06 6.506256e-08
1925.0 0.002819517 0.0008067185 0.0005452624 0.0001438658 0.000121752 7.980388e-05 1.342104e-05 2.845262e-05 4.666837e-06 1.708417e-06 6.794974e-06 2.564754e-06 6.30915e-08
1935.0 0.002909998 0.00084525 0.0005501574 0.0001315331 0.0001281064 7.820378e-05 1.051215e-05 2.980352e-05 4.396689e-06 1.746099e-06 7.098135e-06 2.53918e-06 6.197555e-08
1945.0 0.002956771 0.0008664952 0.0005686766 0.000149882 0.0001318318 8.597619e-05 1.54402e-05 3.072931e-05 5.202628e-06 1.884309e-06 7.344261e-06 2.770832e-06 6.903571e-08
1955.0 0.0026004 0.0007552257 0.0005257332 0.0001467159 0.0001171048 7.921248e-05 1.536706e-05 2.774756e-05 4.87157e-06 1.721188e-06 6.676883e-06 2.590866e-06 6.48351e-08
1967.0 0.002914237 0.0008616792 0.0005684046 0.0001559042 0.0001317122 8.841697e-05 1.750677e-05 3.082282e-05 5.535457e-06 1.906299e-06 7.391412e-06 2.855022e-06 7.1702e-08
1976.0 0.002902171 0.0008649904 0.0005664728 0.0001520645 0.000133961 8.808683e-05 1.666024e-05 3.143077e-05 5.38478e-06 1.931151e-06 7.535051e-06 2.863714e-06 7.168617e-08
1984.0 0.002765735 0.0008168733 0.0005442424 0.0001489984 0.0001256255 8.448478e-05 1.715042e-05 2.945487e-05 5.43005e-06 1.877123e-06 7.06663e-06 2.743702e-06 6.946642e-08
1995.0 0.002679294 0.0007923484 0.0005281026 0.0001454551 0.0001216454 8.194252e-05 1.704364e-05 2.843522e-05 5.366335e-06 1.858717e-06 6.813303e-06 2.655263e-06 6.767782e-08
2005.0 0.002651888 0.0007895067 0.0005243232 0.0001398877 0.0001230488 8.066903e-05 1.58914e-05 2.887701e-05 5.222614e-06 1.888033e-06 6.912646e-06 2.644529e-06 6.72401e-08
2015.0 0.002629287 0.000781819 0.0005134889 0.0001382581 0.0001206656 7.947724e-05 1.62155e-05 2.805891e-05 5.214781e-06 1.889785e-06 6.693896e-06 2.570976e-06 6.581023e-08
2025.0 0.002701808 0.0008105854 0.0005239383 0.0001336217 0.0001258501 7.997428e-05 1.458621e-05 2.924582e-05 5.007909e-06 1.861672e-06 6.956716e-06 2.600502e-06 6.540418e-08
2035.0 0.002533331 0.0007502244 0.0005053182 0.0001413127 0.0001154091 7.869276e-05 1.716059e-05 2.686432e-05 5.301629e-06 1.830242e-06 6.402685e-06 2.532976e-06 6.484779e-08
2045.0 0.002551781 0.0007602127 0.0005133071 0.0001481111 0.0001169963 8.14797e-05 1.863568e-05 2.722716e-05 5.61981e-06 1.910937e-06 6.483249e-06 2.614263e-06 6.727276e-08
2055.0 0.002498352 0.0007421007 0.0004977007 0.0001428751 0.0001132069 7.877118e-05 1.797259e-05 2.612445e-05 5.390694e-06 1.832561e-06 6.193665e-06 2.494301e-06 6.397928e-08
2065.0 0.002516967 0.0007500998 0.0004978502 0.0001399842 0.0001142841 7.812708e-05 1.721692e-05 2.623847e-05 5.288038e-06 1.847494e-06 6.19334e-06 2.46422e-06 6.299917e-08
2074.0 0.002574962 0.0007745897 0.0005143041 0.0001512537 0.0001183687 8.333107e-05 1.98565e-05 2.715794e-05 5.741383e-06 1.990809e-06 6.402437e-06 2.609967e-06 6.72176e-08
2078.0 0.002454106 0.0007277132 0.0005000342 0.0001549233 0.0001099659 8.301318e-05 2.416352e-05 2.53028e-05 7.625795e-06 2.526397e-06 5.982671e-06 2.668746e-06 7.465254e-08
2085.0 0.002438078 0.0007277461 0.0004993499 0.0001530696 0.0001114387 8.329719e-05 2.533284e-05 2.570575e-05 8.634914e-06 2.972484e-06 6.066205e-06 2.741527e-06 7.9862e-08
2095.0 0.002424777 0.0007189041 0.0004878142 0.000147487 0.0001076152 8.025667e-05 2.380923e-05 2.448741e-05 8.067121e-06 2.75851e-06 5.747236e-06 2.587943e-06 7.450966e-08
2105.0 0.00243822 0.0007268573 0.000486176 0.0001416267 0.0001092335 7.865646e-05 2.215924e-05 2.474617e-05 7.728754e-06 2.751231e-06 5.779829e-06 2.531342e-06 7.244149e-08
2115.0 0.002385558 0.0007121987 0.0004810992 0.000143483 0.0001076676 7.897893e-05 2.366303e-05 2.443531e-05 8.289377e-06 2.989685e-06 5.704081e-06 2.559498e-06 7.514892e-08
2125.0 0.00243378 0.0007303915 0.000487673 0.0001451627 0.0001099306 7.979934e-05 2.24496e-05 2.482695e-05 7.683967e-06 2.772664e-06 5.781911e-06 2.545406e-06 7.246992e-08
2135.0 0.0023554 0.0007053002 0.0004603707 0.0001286945 0.0001060817 7.355714e-05 2.005912e-05 2.370993e-05 7.146239e-06 2.700442e-06 5.488069e-06 2.341304e-06 6.732732e-08
2145.0 0.002336879 0.0006984982 0.0004705452 0.0001419569 0.0001045987 7.761837e-05 2.391275e-05 2.356256e-05 8.502079e-06 3.101571e-06 5.486569e-06 2.507647e-06 7.501185e-08
2155.0 0.00235556 0.0007114345 0.000475027 0.000141879 0.0001077367 7.880389e-05 2.403628e-05 2.435559e-05 8.575211e-06 3.106418e-06 5.680049e-06 2.566281e-06 7.640482e-08
